"lat","lon","road_sign_record_id"
"42.79687549448131","23.14308066371952",2556076
"42.789327198173766","23.15548383551251",2556081
"42.80348737271486","23.13180939007414",2587051
"42.784188150905955","23.165958048969635",2763299
"42.80360943160846","23.13156960849415",2763336
"42.81159963433934","23.117343941000325",2763353
"42.78454188245951","23.167855089479797",2805889
"42.78835605088081","23.169719608494137",2805892
"42.812546","23.115625",2806196
"42.81166802857162","23.117038996225695",2806198
"42.778437974875615","23.17608146249614",2806210
"42.82433572229927","23.100753072283148",2822997
"42.81771494796066","23.10746937535892",2823007
"42.81711909401286","23.108228057567935",2823009
"42.81490498511334","23.111418150822054",2823010
"42.81386201068947","23.113227739776974",2823011
"42.81386004311354","23.113227739776974",2823013
"42.81240471579991","23.115745263615374",2823014
"42.812119","23.116375",2823017
"42.811367","23.117701",2823019
"42.804913","23.129114",2823024
"42.80393004591261","23.130861348271118",2823026
"42.80390052752781","23.130837208389984",2823027
"42.79687126716899","23.143071937226033",2823029
"42.792614","23.149929",2823036
"42.78544482888696","23.16324406850887",2823045
"42.7849942065061","23.16413830164409",2823046
"42.77940673104006","23.174387348271118",2823051
"42.779155508943994","23.17487665746376",2823054
"42.77569234874009","23.18232537535893",3611016
"42.811293650735585","23.11789628210486",3611382
"42.817916699906434","23.107219999999998",3647575
"42.81773","23.107494",3647578
"42.8171147156223","23.108231317790988",3647589
"42.81385013486894","23.11318461226845",3647598
"42.81132316440068","23.117663023313536",3647605
"42.81132513205732","23.11766034110452",3647606
"42.804865514214534","23.129143705522527",3647609
"42.80487978740864","23.129131597553258",3647610
"42.78933772782954","23.155498854002",3647620
"42.78545722935279","23.163251574239748",3647624
"42.77942172317525","23.174408008598327",3647633
"42.779606830389504","23.174115294477463",3647634
"42.779159221542876","23.17486648098562",3647638
"42.77614429587217","23.180859349702814",3647650
"42.775602624158815","23.18231982209016",3647657
"42.74471757429949","23.173215347221387",3957433
"42.75856","23.1208",3957539
"42.75736380092218","23.081497836805347",3957718
"42.757466229732884","23.078713118529535",3957727
"42.7574341837799","23.07752042576027",3957729
"42.76523749052457","23.05473140244676",3957805
"42.76531015440139","23.05080912268446",3957823
"42.76488558647728","23.049483921461103",3957826
"42.75782845964195","23.043455105487816",3957862
"42.7578211685325","23.04344622453688",3957863
"42.75770628001382","23.035867341104524",3957872
"42.759933122837374","23.026341495700844",3957894
"42.758274","23.023602",3957900
"42.758388183961834","23.02031586011887",3957905
"42.76444141381359","22.994896152114872",3957926
"42.765274","22.989775",3957927
"42.764066986931596","22.981453279762277",3957942
"42.761909","22.978712",3957949
"42.76190506154393","22.978674449073804",3957950
"42.76145170743871","22.978165906745915",3957951
"42.76087333813393","22.9779291312828",3957953
"42.75728027562671","22.9760112245369",3957954
"42.754631","22.973518",3957955
"42.754631","22.973518",3957956
"42.8179125300593","23.107241101852424",4280361
"42.775688563065486","23.182300008598315",5330074
"42.768467","23.192823",5330247
"42.76292846093221","23.198341308038728",5330327
"42.762711","23.197979",5330332
"42.762686908531215","23.197918370534907",5330338
"42.74398168287916","23.170132696924203",5330575
"42.74313070685991","23.162739262565623",5330660
"42.745319","23.161867",5330852
"42.75783715321379","23.12220962698365",5331331
"42.78242511465875","23.16934986011886",5841900
"42.77586","23.181736",6465758
"42.77581390523326","23.181755602270776",6465771
"42.774357","23.186104",6465777
"42.77428938045217","23.186215489583955",6465778
"42.774298990870214","23.186232784061445",6465779
"42.774326","23.186169",6465780
"42.7742007384704","23.186510572941064",6465781
"42.774197","23.186594",6465787
"42.77628769587153","23.180784411045057",6465808
"42.803803467003064","23.131203988206263",6465874
"42.804452302947254","23.129886796148917",6465876
"42.82863512925907","23.09671032326044",6667355
"42.77961017732335","23.174097001953808",6667410
"42.8124188942316","23.115729416675812",7433429
"42.81158763087104","23.117378766378625",7433439
"42.81133156295307","23.11766460965076",7433444
"42.782699848712944","23.1686215479586",7433678
"42.77596598342538","23.181344116692085",7433766
"42.77566978025585","23.182116066972984",7433774
"42.78264933995521","23.16869781664109",7435566
"42.791515","23.151592",7435708
"42.80410569666778","23.130715929614404",7435934
"42.81086478986444","23.118682865749598",7435957
"42.81523840432268","23.111049585109942",7436007
"42.816287042477384","23.109335743714382",7436024
"42.816570539306156","23.109382189657435",7545895
"42.81631240797512","23.109322933208727",7545900
"42.81630530356947","23.109337562673804",7545930
"42.81578662798463","23.110080446106174",7545940
"42.77960039646017","23.174091469419736",7546270
"42.7791666376873","23.17484983797721",7546275
"42.77294791105738","23.19095630755259",7546394
"42.77294814073734","23.190948927091828",7546397
"42.762548239167344","23.199250530761958",7630749
"42.762600316084225","23.1991799884341",7630753
"42.7626025316263","23.199168740583648",7630754
"42.762745","23.198875",7630764
"42.76328314584698","23.19805660070254",7630776
"42.775238","23.181643",7631252
"42.784206","23.166061",7631668
"42.78458039369544","23.167879363931885",7631700
"42.79498087098877","23.174943594585645",7631935
"42.800933169503296","23.181264594585667",7632083
"42.81491625365184","23.11139325959801",7772550
"42.81159123469295","23.117205562673806",7772590
"42.77512793962886","23.183704655927887",7773058
"42.774820970643574","23.184696749181995",7773062
"42.77469993084385","23.185388720905554",7851050
"42.775500811302685","23.182870911577485",7851064
"42.783414142148","23.16748858112297",7851155
"42.79491166568657","23.14660111002819",7851214
"42.826424933901656","23.098927731985313",7851609
"42.833313946223875","23.09261306666176",7851650
"42.817142","23.108257",7905069
"42.78431655866133","23.165457588468797",7905374
"42.784311126083814","23.165471168825395",7905378
"42.784342936753106","23.165440422429327",7905380
"42.78272842356504","23.165996688103288",7905440
"42.783791","23.167511",7905481
"42.793827","23.1735",7905572
"42.7859032412052","23.168493739599544",7910557
"42.80989732058989","23.120399485011657",7910813
"42.82644341132764","23.09891005829836",7911042
"42.816335731329126","23.10931426819634",7945101
"42.7784462973312","23.176095113600027",7945348
"42.77617016663204","23.18082740022847",7945375
"42.753952","23.213512",7988522
"42.832027884593096","23.093522312376237",7989595
"42.825123","23.100086",7989646
"42.81400582695179","23.11290001174762",7989786
"42.81241298755836","23.1157472448828",7989801
"42.811314420465045","23.117675825239417",7989820
"42.78933920568791","23.155476291509885",7990027
"42.782692","23.168688",7990112
"42.775677609968085","23.182125904252135",7990223
"42.77470360799723","23.18539190874123",7990255
"42.7752272669258","23.18367720685411",8011351
"42.777134","23.178835",8011377
"42.78340649517126","23.167495707794146",8011435
"42.810876531234214","23.118679478018063",8011755
"42.81159040150171","23.117396113600005",8011760
"42.813786","23.113428",8011786
"42.815895","23.11005",8011806
"42.8000540319849","23.178667439076133",8280793
"42.78964195251948","23.17030606605977",8280876
"42.785491141848404","23.168295631701177",8280901
"42.77623990631756","23.18081312600267",8305067
"42.77666221868857","23.17986702803106",8305079
"42.77664448069287","23.179907212535667",8305080
"42.78428485197634","23.165586595937263",8305122
"42.77522251648145","23.18363001887011",8591751
"42.81489611980409","23.111287933377625",8632927
"42.81387061607455","23.113160636418705",8632941
"42.812089598813515","23.116304972805686",8632955
"42.8044811285032","23.129826281435715",8633010
"42.784356259475565","23.165326656125547",8633260
"42.81243476091676","23.115684996119217",8849348
"42.77751634537716","23.177654033899877",8850218
"42.77578292081213","23.180576211495175",8850302
"42.76847111946679","23.192720074808836",8850587
"42.75930478744624","23.204459067364496",8854718
"42.75495633606534","23.211730954209703",8854864
"42.75486292004203","23.2118994397758",8854865
"42.75515014095714","23.211532969747235",8891856
"42.76737132058493","23.194607448720195",8892384
"42.77751007817011","23.17803998140399",8892692
"42.80348216294723","23.131798034968284",8893095
"42.78548356739682","23.168276683882464",8958280
"42.78462612597735","23.166402832361914",8958301
"42.79147505054875","23.15161344920546",8958410
"42.811554","23.117365",9195533
"42.813763","23.113472",9195570
"42.813836415983054","23.113171182284727",9199639
"42.786077198578845","23.16200711212419",9199923
"42.773369223936186","23.189581400704736",9200127
"42.75539062464507","23.211143019090073",9234335
"42.76743926987425","23.194545383508103",9234514
"42.7951552700227","23.14619319666442",9234676
"42.810947","23.11846",9234766
"42.81193653723292","23.11677612094251",9234774
"42.80072529217293","23.18069715037289",9461411
"42.79270557130578","23.172444222794915",9461610
"42.789604544121204","23.1702808706106",9461673
"42.78591431205162","23.168510523389223",9461719
"42.783999074416016","23.165825563899404",9461803
"42.75876473225323","23.205375463798433",9538624
"42.760738","23.202017",9538862
"42.759600613985555","23.203982316406027",9541938
"42.759544","23.204163",9541940
"42.777134","23.178837",9547951
"42.78418933587531","23.16595557613314",9548186
"42.79690561956817","23.176511905003938",9548532
"42.800564","23.180229",9548603
"42.801834","23.184534",9548661
"42.7489964468672","23.211954546702742",9580299
"42.748596","23.210724",9580338
"42.748569","23.210644",9580348
"42.74853879444654","23.210396144256013",9580359
"42.745827","23.208269730509528",9580554
"42.74545905035645","23.208260570016286",9580567
"42.74422902113475","23.20845245344867",9580630
"42.74423000602967","23.208453794553176",9580632
"42.74148745643885","23.206364383508117",9581040
"42.74149673345792","23.206385345479394",9581041
"42.740741759643036","23.205775167543816",9581056
"42.735792818832394","23.201702120942503",9596862
"42.74097672258213","23.206126953084475",9597021
"42.74102974407984","23.20605436705093",9597024
"42.745474783977166","23.208224134591287",9597190
"42.78454961410173","23.16787119525795",9701897
"42.784555519626075","23.167887288512038",9701898
"42.784563412131305","23.167765264557456",9701899
"42.777552180715176","23.177717053611005",9702017
"42.77733954710398","23.17817702803104",9702023
"42.77331101556723","23.1848137375858",9702129
"42.769811635989086","23.19056787343472",9702201
"42.79770762791793","23.1418252059409",9715554
"42.816331754113584","23.109301798908376",9751142
"42.8050594660957","23.128792252567948",9751264
"42.805088","23.128799",9751267
"42.7860875992844","23.16199861453264",9751626
"42.76902137572117","23.20411678642019",9752017
"42.75491743943637","23.21180880113541",9834582
"42.75445770611405","23.21268718782463",10037942
"42.754978122207476","23.211752864836413",10037959
"42.75515570626378","23.211510270464263",10037964
"42.755275322583","23.211321545756043",10037972
"42.75864203066822","23.205713415762606",10038098
"42.75384759302329","23.213376548814484",10281571
"42.75385079343501","23.213374814808265",10281576
"42.75389412206968","23.213418495001168",10281582
"42.790752","23.171106",10282328
"42.75365880265365","23.185563071494162",10285172
"42.75238640097485","23.18377400437487",10285280
"42.74709494695","23.176499902865096",10285469
"42.74637052270867","23.17558187343474",10292261
"42.762920783819744","23.198330680809672",10294464
"42.763755401824945","23.197812716356943",10295549
"42.7729","23.185564",10296537
"42.776850570305896","23.179489167912187",10296791
"42.77756077299942","23.177990957747816",10296821
"42.77755","23.177965",10296823
"42.789706890637795","23.154899307793322",10297092
"42.791832","23.151104",10297147
"42.79491842384104","23.146577697431407",10297226
"42.804167218990074","23.130198794553188",10297492
"42.80304721105988","23.129076260019144",10297554
"42.79968778861153","23.126855051001908",10299806
"42.799788340896235","23.126918260823643",10299813
"42.79990006028141","23.126910500418365",10299816
"42.813797","23.113409",10300200
"42.813797","23.113409",10300201
"42.81489704366417","23.11141899577656",10300227
"42.815754","23.109947",10300255
"42.81568962180891","23.10980253844709",10300261
"42.815649761073736","23.109757873092075",10300262
"42.815649761073736","23.109765854034983",10300263
"42.815834","23.108236",10300299
"42.81556958931594","23.106160019432718",10300332
"42.80393495754972","23.08398025222529",10300600
"42.803963","23.084032",10300601
"42.80375393018964","23.077002987178208",10300708
"42.803757122798174","23.075213856238086",10300731
"42.803751711080224","23.075040724955258",10300733
"42.80379721909305","23.074034336881063",10300742
"42.80378","23.074099",10300746
"42.80372416050878","23.0752092227949",10304646
"42.803728096305456","23.07511336913557",10304647
"42.80497582945279","23.086420896748255",10304703
"42.804973861594206","23.086414191225717",10304704
"42.814526","23.104227",10304740
"42.814526","23.104227",10304741
"42.815617","23.109774",10304783
"42.81563028075897","23.109811509016698",10304784
"42.815739","23.109926",10304794
"42.82246916484909","23.099454415419938",10304909
"42.823147","23.098291",10304931
"42.825802","23.093769",10305014
"42.827427","23.090984",10305057
"42.760062325155204","23.2012798489331",10345767
"42.76903431435293","23.204159326143934",10374462
"42.77627518064338","23.180813135657665",10374613
"42.777653","23.177748",10374664
"42.77684652343517","23.17948796634618",10407046
"42.78461485430988","23.166496531987573",10407277
"42.78458288579203","23.167135803151496",10407296
"42.784573","23.167841",10407338
"42.784569","23.167881",10407343
"42.784569","23.167881",10407345
"42.79095322266751","23.171321657153513",10407469
"42.797243952156855","23.176730700242423",10407679
"42.80053090800545","23.180224012973188",10407798
"42.80093818029005","23.18137457861459",10407816
"42.8009109881921","23.181256229254437",10407818
"42.772395145211576","23.192817860546263",10535655
"42.816491395253436","23.10924031356752",10553601
"42.81383667538584","23.11319686483637",10553635
"42.81205898433211","23.116347006856326",10553654
"42.78609737528688","23.1619555553011",10553934
"42.77959182392355","23.174098345822024",10554038
"42.77173484445686","23.195019278362942",10554211
"42.77635117929152","23.180421260823643",10573555
"42.77577994366601","23.180663727094064",10573569
"42.75524009358874","23.211289736846336",10573741
"42.75491824796596","23.211807949149524",10573744
"42.75446969084861","23.212548158971202",10573764
"42.761278537915025","23.201258222794902",10574153
"42.76106418409549","23.201619718495756",10574187
"42.7628967992385","23.198683888149926",10689256
"42.7628761226709","23.198707954689407",10689257
"42.77558567944","23.181050601928153",10689949
"42.775574","23.18108",10689952
"42.77666130474517","23.179881559744494",10690074
"42.753716","23.213923",10776966
"42.75907666108134","23.204973106227293",10777200
"42.759178","23.204779",10777201
"42.759520461629926","23.204244447331792",10777214
"42.75904376564259","23.204947059942924",10777747
"42.757568","23.207478",10777812
"42.747452","23.208",10778141
"42.74724132585863","23.20733934547939",10778165
"42.74718618943524","23.2074099896597",10778177
"42.747066734790714","23.207668627723102",10778187
"42.74633576492711","23.208038538447074",10778204
"42.74642255298988","23.208019228911784",10778205
"42.74101050201159","23.206050365214548",10778442
"42.74101931798379","23.206059073166585",10778443
"42.73632604134135","23.20193748334439",10778719
"42.7358926420343","23.201602468414112",10778732
"42.73592","23.201605",10778733
"42.73592","23.201605",10778734
"42.73529846468277","23.201167784370114",10778748
"42.75518920550144","23.21148043047782",11006303
"42.77550428232023","23.18287769552489",11027066
"42.77635181261433","23.18059230779331",11027152
"42.776846328095466","23.179476896748223",11027174
"42.777151156283516","23.17880948570315",11027184
"42.777531","23.178001",11027215
"42.78099982333474","23.171894873434713",11027491
"42.78419602023136","23.165987067109366",11027625
"42.78411362957094","23.166062578394673",11027628
"42.78507191138903","23.16422505224591",11027651
"42.80359182346528","23.131606363018694",11029806
"42.80989369317316","23.12037907465809",11029920
"42.810963","23.118431",11029933
"42.8158903536688","23.110042970813545",11030061
"42.815876","23.110081",11030067
"42.82679031193986","23.098643299194993",11030505
"42.82710170439406","23.098354089373302",11030513
"42.830013","23.095684",11030567
"42.735487206812415","23.200977721319855",11113471
"42.735328447793584","23.201548698473133",11113480
"42.74696580570918","23.20780838224274",11114117
"42.74906134739671","23.212101798327115",11240959
"42.73894659763794","23.204672465448102",11272434
"42.77567837860401","23.182088329779322",11438746
"42.77636099249758","23.180605176167877",11438787
"42.784214","23.166056",11438983
"42.78458658660588","23.167400957747855",11439034
"42.78590428144305","23.16851709797162",11439072
"42.788855440981706","23.169973097628983",11439134
"42.793670064137146","23.173409354077727",11439273
"42.79367902247125","23.173436101224464",11439274
"42.79452308052374","23.174273447331796",11439285
"42.79497690575319","23.17492249395884",11439299
"42.79692714348497","23.176517602270795",11439323
"42.79726738038958","23.176736974944504",11439335
"42.79801697082785","23.177232059600254",11439358
"42.798587517929434","23.177580835063363",11439365
"42.800575","23.180275",11439420
"42.80071084406547","23.180736989659678",11439431
"42.80090900769436","23.18129346388378",11439440
"42.800953544238084","23.18135140716427",11439446
"42.80111994026392","23.18182194303266",11439456
"42.77633084270651","23.18046306797862",11477252
"42.749668","23.212896",11533513
"42.73578940734483","23.201375932295488",11534419
"42.73559788619976","23.201022415592337",11534441
"42.735005164545115","23.198354529848775",11534475
"42.803951","23.130816",11781566
"42.7748168300693","23.1846257773033",11782253
"42.75390169028102","23.21353476594936",11906061
"42.77636854714744","23.180574167912194",11980133
"42.78099316848636","23.17187828447978",11980286
"42.784177110180174","23.165953742151935",11980352
"42.78970627193403","23.154900149316173",11980435
"42.815845","23.11013",11980931
"42.826763","23.098684",11981313
"42.830811","23.094946",11981359
"42.81492010239698","23.111376432616602",12000331
"42.8124262142351","23.11569154704542",12000380
"42.76206449243941","23.20202860838766",12016498
"42.76134950723482","23.20132941847837",12016553
"42.76290030693648","23.19866481820934",12016653
"42.80988712798626","23.120399771582303",12020563
"42.81590151723649","23.11003329025399",12020719
"42.79259744447404","23.149877066059755",12173547
"42.77942032239975","23.174397570016286",12173658
"42.77593736590722","23.181430269924434",12173702
"42.77482002231458","23.18471041459164",12173719
"42.765507355197684","23.19665469304342",12251456
"42.76550981658962","23.196617716014263",12251457
"42.76545403277037","23.1964796460737",12251461
"42.78591850788383","23.16850829885235",12345190
"42.78461525030796","23.167824656656414",12345214
"42.77577699048536","23.18066506819857",12346149
"42.76166515375487","23.200636106227282",12347426
"42.761072886002516","23.201584878813616",12348139
"42.761197461248116","23.201386187344898",12348196
"42.762587183992245","23.199210911463435",12358644
"42.77104522345877","23.188625818209363",12359419
"42.774853","23.182293",12359815
"42.77617828103309","23.180716961705542",12360182
"42.784208094443045","23.16600836053723",12360685
"42.78461234643536","23.16647228447981",12360714
"42.81491137950008","23.111396523731894",12388237
"42.814958054535644","23.111397413061663",12388238
"42.804879353525614","23.129124911463457",12388462
"42.775219418308424","23.183662816421425",12393385
"42.776836","23.179499",12393506
"42.78100006447986","23.171860097628958",12393653
"42.799930623640165","23.178379575076455",12712877
"42.80985649940902","23.120470415762608",12713895
"42.75448312593857","23.21263997078959",12744688
"42.74876020575089","23.211682995776556",13105268
"42.75383587514146","23.213364152854346",13105447
"42.80346711745448","23.131812485703172",13259216
"42.75525572368957","23.211304356710336",13289446
"42.812396029905294","23.115745671868684",13300016
"42.80445524691984","23.129893152854358",13300100
"42.763797184993344","23.19752286095558",13300771
"42.763586903828035","23.197676269764596",13300783
"42.763108122580576","23.198344012973205",13301190
"42.804073395743906","23.13061959425755",13302551
"42.81380641958266","23.113406599011558",13302660
"42.76006646206408","23.20128335924786",13311757
"42.760499599863806","23.201795059600272",13311785
"42.76048684832848","23.20181367385677",13311786
"42.760879400344585","23.202031394218146",13312332
"42.762566337966845","23.19923786143529",13312409
"42.77569016449505","23.180868275538806",13312819
"42.77568819570511","23.1808669344343",13312822
"42.776188166846836","23.18071891958908",13312872
"42.78423024027869","23.165932514790907",13313058
"42.80508117679716","23.128757748268768",13408558
"42.805139720462634","23.12883747064531",13408559
"42.79118903103263","23.151988205598258",13408813
"42.78431274197788","23.165481711967235",13409046
"42.773001227662036","23.185391368792903",13417864
"42.7771393881537","23.178803946076236",13418094
"42.77754202315542","23.17798120559825",13418099
"42.78340778440407","23.1674669197191",13418199
"42.83330702914546","23.092615275538797",13419059
"42.800938860150275","23.181274252225315",13462896
"42.798081957692276","23.177262934776948",13463062
"42.784552503878054","23.166027305311857",13463594
"42.795105341432304","23.146280654672058",13465401
"42.79535672259428","23.14585688780726",13472836
"42.80989265220359","23.120381663270372",13473403
"42.760170154874665","23.2050538463504",13566573
"42.760776090474366","23.204057969837347",13566629
"42.76291579922473","23.198661190883062",13775368
"42.772996978673774","23.18537074792613",13775783
"42.77628534661128","23.180779173746103",13776083
"42.776658609973374","23.179885477586065",13776114
"42.78432679067755","23.165458347960826",13899873
"42.76996697318664","23.190312354077726",13900441
"42.81492144029431","23.111384444905436",13953417
"42.812425841860005","23.115688102003848",13953449
